Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2018,172110,1260 Dearborn,Submitted,1260 N Dearborn,60610,3.0,false,NEAR NORTH SIDE,Multifamily Housing,104400,1929,1,5222,69,2191131.8,8680780.4,,,,104.1,146.1,104.5,145,825.6,7.9,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2017,251352,Bridgeport-CPS,Submitted,501-05 W 35TH ST,60629,,,BRIDGEPORT,Office,73600,1990,1,,94,2792606,1800310,,,,62.4,144.8,66.1,148.7,612,8.3,41.830808,-87.639877,"(41.830808, -87.639877)"
2016,254385,St. Bernard Ambulatory Care Center,Submitted,6307 S. Stewart Ave,60621,,,Englewood,Medical Office,66634,2016,1,,72,3162925,2661044.1,,,,87.4,191,91.5,192.9,724.3,10.9,41.77391183,-87.63872071,"(41.77391183, -87.63872071)"
2017,251315,02502-Clybourn & Wrightwood,Submitted,2550 N Clybourn Ave,60614,,,LINCOLN PARK,Supermarket/Grocery Store,85209,2013,1,,67,12919596,5903900,,,,220.9,548.8,228.1,556.2,2702.4,31.7,41.92777731,-87.67299035,"(41.92777731, -87.67299035)"
2015,160211,633 St Clair,Submitted,633 North St Clair,60611,,,NEAR NORTH SIDE,Hotel,632163,1991,1,,44,53743333,,,,,85,266.89999999999998,85.5,268.5,10798,17.100000000000001,41.893497000000004,-87.622686000000002,"(41.893497, -87.622686)"
2018,252084,Trinity United Church of Christ,Submitted,400 West 95th Street,60628,1.0,false,WASHINGTON HEIGHTS,Worship Facility,78501,1994,1,478,6,3760911.1,5181077.5,,,,113.9,203.4,111.6,201,900.9,11.5,41.72088045,-87.63412049,"(41.72088045, -87.63412049)"
2018,251637,Field Elementary -CPS,Exempt,7019 N Ashland Ave,60626,,true,ROGERS PARK,,104418,,1,,,,,,,,,,,,,,42.00975372,-87.66943719,"(42.00975372, -87.66943719)"
2017,251381,Irving Eleme-CPS,Submitted,749 S Oakley Blvd,60612,,,NEAR WEST SIDE,K-12 School,55148,1988,1,,79,1705977,2545201,,,,77.1,145.6,85.6,154.2,450.6,8.2,41.87176123,-87.68307061,"(41.87176123, -87.68307061)"
2016,251407,Agassiz Elem-CPS,Submitted,2851 N Seminary Ave,60657,,,LAKE VIEW,K-12 School,57743,1907,1,,49,1506478.5,2738600,,,,73.5,131.7,81.7,141.3,423.1,7.3,41.93397716,-87.65582732,"(41.93397716, -87.65582732)"
2015,157208,400 South Jefferson,Submitted,400 South Jefferson Street,60607,,,NEAR WEST SIDE,Office,275487,1946,1,,97,7548016,6035929,,,,49.3,109,50.4,109.6,1837,6.7,41.876263479999999,-87.643103580000002,"(41.87626348, -87.64310358)"
2016,160345,Lake View Towers,Submitted,4550 N. Clarendon Ave.,60640,,,UPTOWN,Multifamily Housing,451653,1970,1,,68,10647466.7,35735272.4,,,,102.7,157.1,110.2,164.3,3860.6,8.5,41.96500457,-87.65054442,"(41.96500457, -87.65054442)"
2018,254022,220 Walton Condominium,Submitted,220 E Walton Place,60611,3.0,false,Near North Side,Multifamily Housing,73000,1919,1,952,,1158288.7,4413851.9,,,,76.3,107.9,77,108,427.1,5.9,41.8957877,-87.62247,"(41.8957877, -87.62247)"
2017,176022,Gateway Centre 176022 Building B (Jewel),Submitted,7451-7521,60626,,,ROGERS PARK,Retail Store,78136,1980,1,,,5885751,3185422,,,,116.1,279.3,116,279,1257.4,16.1,42.01809002,-87.67364706,"(42.01809002, -87.67364706)"
2017,158227,Grand Plaza,Submitted,540 N. State St,60654,,,NEAR NORTH SIDE,Multifamily Housing,1119317,2003,1,,31,33276148,59888634,,32309759,,112.1,178.4,115.9,182.9,11036.3,9.9,41.89192712,-87.62861779,"(41.89192712, -87.62861779)"
2016,159123,(IL500) - 1516 N State Pkwy Condo,Submitted,1516 N. State Pkwy.,60616,,,NEAR NORTH SIDE,Multifamily Housing,122400,1972,1,,74,3199899.8,4964506,,,,66.7,124.7,71.1,129.2,853.5,7,41.90998274,-87.62925728,"(41.90998274, -87.62925728)"
2014,103743,33 N. Dearborn,Submitted,33 N. Dearborn,60602,,,LOOP,Office,372137,1966,1,,70,15168670,17670601,,6715224,,106,196,100,190,4340,11.66,41.88287054,-87.62903883,"(41.88287054, -87.62903883)"
2015,156874,Warren Barr Gold Coast,Submitted,66 w. Oak street,60610,,,NEAR NORTH SIDE,Senior Care Community,134640,1974,1,,14,7602973,15746757,,,,173.4,300.10000000000002,178.8,304.60000000000002,2364,17.600000000000001,41.900726429999999,-87.630969239999999,"(41.90072643, -87.63096924)"
2016,105608,513-519 W. Briar Pl.,Submitted,515 W. Briar,60642,,,LAKE VIEW,Multifamily Housing,50736,1932,1,,40,923321.3,3785734.7,,,,92.8,135.5,102.8,145.9,371.3,7.3,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,103782,Warwick Allerton Hotel Chicago,Submitted,701 N. Michigan Ave.,60611,1.0,false,NEAR NORTH SIDE,Hotel,300000,1924,1,14020,25,16067500.4,26236101.1,,,,141,241.8,141.8,242.3,4066.6,13.6,41.895221,-87.624214,"(41.895221, -87.624214)"
2018,101283,Chicago-Central,Submitted,4058 West Melrose St,60641,4.0,false,IRVING PARK,Other - Specialty Hospital,119087,2000,1,4893,,8255719.6,13558121.2,,,,183.2,313.7,186.1,315.9,2093.6,17.6,41.94024287,-87.72896111,"(41.94024287, -87.72896111)"
2017,254172,Regis Hall-ID#254172,Submitted,6340 N Winthrop Ave,60626,,,Edgewater,Residence Hall/Dormitory,122000,2005,1,,63,3696759,6630959,,,,84.7,152.2,90.8,157.8,1035.7,8.5,41.9971326,-87.65843,"(41.9971326, -87.65843)"
2014,103698,22 West Washington,Submitted,22 West Washington Street,60602,,,LOOP,Office,471436,2008,1,,54,56524966,,,,,110,377,110,377,11435,24.26,41.88356258,-87.62879915,"(41.88356258, -87.62879915)"
2018,251695,Moos Element-CPS,Submitted,1711 N California Ave,60647,2.5,false,WEST TOWN,K-12 School,139709,1893,1,1622,55,3637717.4,7545735.5,,,,80,129.6,77.5,127,1006,7.2,41.91347522,-87.69643236,"(41.91347522, -87.69643236)"
2014,102309,Schurz High-CPS,Submitted,3601 N MILWAUKEE AVE,60641,,,IRVING PARK,K-12 School,454800,1910,1,,80,12030668,28114489,,,,88,148,83,142,3910,8.6,41.94750755,-87.735506,"(41.94750755, -87.735506)"
2018,160444,1225 Old Town,Submitted,1225 N. Wells Street,60610,2.0,false,NEAR NORTH SIDE,Multifamily Housing,438160,2012,1,11788,44,21876529.3,9975669.6,,,,72.7,163.7,71.9,162.8,4169.3,9.5,41.90445902,-87.63406661,"(41.90445902, -87.63406661)"
2016,104105,Sheridan Shores,Submitted,640 W. Sheridan Road,60613,,,LAKE VIEW,Multifamily Housing,60918,1970,1,,90,795170,3237235.1,,,,66.2,96.8,69.3,99.1,318.5,5.2,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2018,172114,Latin School of Chicago Upper School,Submitted,59 W. North BLVD,60610,1.0,false,NEAR NORTH SIDE,K-12 School,151751,1969,1,2980,20,7324724.6,10570160.3,,,,117.9,208.3,119.1,209.5,1780,11.7,41.91076436,-87.63123869,"(41.91076436, -87.63123869)"
2018,242313,3150 CA,Submitted,3150 N. Lake Shore Drive,60657,3.5,false,LAKE VIEW,Multifamily Housing,497000,1974,1,10963,78,8848581.9,33130287.8,,,,84.5,119.8,85.6,121,3231.8,6.5,41.93904206,-87.63916169,"(41.93904206, -87.63916169)"
2018,113593,1335 Astor Cooperative,Submitted,1335 N Astor Street,60610,2.5,false,NEAR NORTH SIDE,Multifamily Housing,110100,1949,1,2311,52,1953254,7796299.9,,,,88.6,124,89.4,124.2,739.1,6.7,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2014,101799,200 South Wacker Property LLC,Submitted,200 South Wacker Drive,60606,,,LOOP,Office,874000,1981,1,,69,61968744,,,,,71,223,69,218,12450,14.25,41.87902474,-87.63734431,"(41.87902474, -87.63734431)"
2018,157161,909 W. Washington Condominium Association,Submitted,909 W. Washington St.,60607,4.0,false,NEAR WEST SIDE,Multifamily Housing,214000,2004,1,4657,82,4288205,8231495.4,,,,58.5,96.5,56.3,93,1150.6,5.4,41.88284087,-87.65031178,"(41.88284087, -87.65031178)"
2016,254375,Pulaski Promenade,Submitted,4064-4200 South Pulaski Road,60632,,,Archer Heights,Lifestyle Center,122764,2016,2,,,4753803.1,1573937.3,,,,51.5,135.1,52,133.2,959.8,7.8,41.81969666,-87.69450689,"(41.81969666, -87.69450689)"
2016,101969,Chicago Temple Building,Submitted,77 W. Washington,60602,,,LOOP,Office,238531,1924,1,,60,11589973.7,10154268.9,,,,91.2,197.3,98.1,204.6,2675.6,11.2,41.88285519,-87.6306155,"(41.88285519, -87.6306155)"
2018,158433,Clinton Street Lofts,Submitted,226 N Clinton Street,60661,4.0,false,NEAR WEST SIDE,Multifamily Housing,139750,1885,1,5295,82,4053483.3,5574052.7,,,,68.9,123.1,67.1,119.8,970.4,6.9,41.8860179,-87.64181202,"(41.8860179, -87.64181202)"
2017,103606,Willis Tower,Submitted,233 S Wacker Drive,60606,,,LOOP,Office,4483315,1973,1,,67,380093388,670766,,,,84.9,266.4,84.9,266.4,70312.9,15.7,41.87887581,-87.63587349,"(41.87887581, -87.63587349)"
2018,102232,2800 Lake Shore Drive Condo Association (102232),Submitted,2800 North Lake Shore Drive,60657,2.0,false,LAKE VIEW,Multifamily Housing,757935,1969,1,25161,47,14787768.4,58333442.4,,,,96.5,135.4,97.9,136.8,5558.5,7.3,41.93329168,-87.63716558,"(41.93329168, -87.63716558)"
2015,251251,Union Square Condominium Association,Submitted,333 West Hubbard Street,60654,,,NEAR NORTH SIDE,Multifamily Housing,305264,1918,2,,43,7215234,19452950,,,,87.4,141.1,90.9,144.9,2483,8.1,41.889734099999998,-87.636123679999997,"(41.8897341, -87.63612368)"
2016,232666,Transportation Building (232666),Submitted,600 South Dearborn St.,60605,,,LOOP,Multifamily Housing,447776,1911,1,,65,12999655.2,8135564.4,,,,47.2,110.2,49.9,117.2,2828.2,6.3,41.87404337,-87.62944878,"(41.87404337, -87.62944878)"
2018,172708,St. Mary of Providence,Submitted,4200 N. Austin Ave,60634,,true,PORTAGE PARK,Mixed Use Property,193381,1939,11,47,,3528915.6,9941050.2,,,,69.7,105.1,68.7,103.5,1115.1,5.8,41.95785227,-87.77734371,"(41.95785227, -87.77734371)"
2018,100396,St. Rita of Cascia High School,Submitted,7740 South Western Avenue,60620,4.0,false,ASHBURN,K-12 School,271745.5,1960,1,2135,65,5413219.9,15600997.3,,,,77.3,116.1,77.3,116.1,1729.2,6.4,41.75293115,-87.68297148,"(41.75293115, -87.68297148)"
2017,239096,Marina Towers Condominium Association,Submitted,300 N State Street,60654,,,NEAR NORTH SIDE,Multifamily Housing,768027,1962,2,,31,37623885,,,,,49,153.8,52.3,164.4,6956.5,9.1,41.88796008,-87.62913076,"(41.88796008, -87.62913076)"
2018,251891,Westinghouse-CPS,Submitted,3301 W FRANKLIN BLVD,60624,2.0,false,HUMBOLDT PARK,K-12 School,225314,1990,1,3378,26,12965739.9,6681220.7,,,,87.2,192.3,87.4,192.1,2511.9,11.1,41.889761,-87.709911,"(41.889761, -87.709911)"
2018,101090,Spring Grove Apartments,Submitted,4554 S Drexel Blvd,60653,3.5,false,KENWOOD,Multifamily Housing,89084,1966,1,4110,72,1608887.7,7172679.6,,,,98.6,135.1,98.2,133.5,648.6,7.3,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2017,175882,epk,Submitted,5220 S. Pulaski Rd.,60632,,,WEST ELSDON,Other - Mall,61159,1985,1,,,4633462,12604,,,,76,238.1,75.7,237.1,857.4,14,41.79805456,-87.72509155,"(41.79805456, -87.72509155)"
2018,122919,Wicker Park Commons (Jewel),Submitted,1341 N. Paulina Street,60622,1.0,false,WEST TOWN,Retail Store,52424,1990,1,1722,17,9159524.2,4444939.8,,,,259.5,578.2,260.7,579,1759.9,33.6,41.906155,-87.669973,"(41.906155, -87.669973)"
2016,175825,Sutherland,Submitted,4659 S. Drexel,60615,,,KENWOOD,Multifamily Housing,145230,1918,1,,41,5335402.4,1957772,,,,50.2,129.5,52.8,137.5,1087.4,7.5,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2018,253946,"Lakeview Pointe Condominium Association, Inc.",Submitted,7736-7772 N. Sheridan Rd.,60626,4.0,false,ROGERS PARK,Multifamily Housing,80000,2003,1,1918,91,1713168.6,2251598.3,,,,49.6,89.5,49,88.9,404.6,5.1,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2016,175551,03187-119th and Marshfield,Submitted,11730 S. Marshfield Ave.,60643,,,MORGAN PARK,Supermarket/Grocery Store,62614,2008,1,,63,10149178.2,5512999.9,,,,250.1,601.4,258.4,606.3,2163.5,34.6,41.68050591,-87.66246295,"(41.68050591, -87.66246295)"
2015,158236,Renaissance Chicago Downtown,Submitted,1 W Wacker Drive,60601,,,LOOP,Hotel,550000,1991,1,,26,28725352,43708495,,,,131.69999999999999,247.4,134.1,248.4,8093,14.7,41.886305520000001,-87.628345710000005,"(41.88630552, -87.62834571)"
2015,244523,933 Van Buren Condominium Association,Submitted,933 W. Van Buren St.,60607,,,NEAR WEST SIDE,Multifamily Housing,300015,2003,1,,75,6225317,11870615,,,,60.3,106.7,62.3,108.5,1881,6.3,41.876260530000003,-87.651051719999998,"(41.87626053, -87.65105172)"
2018,254047,St. Sabina Elders Village,Submitted,1222 W. 79th Street,60620,1.5,false,Auburn Gresham,Multifamily Housing,77400,2000,1,3120,40,1879612.8,5211772.3,,,,91.6,138.7,92.9,140.1,589.5,7.6,41.73979805,-87.65349931,"(41.73979805, -87.65349931)"
2018,175699,6700 S CONSTANCE AVE,Not Submitted,6700 S CONSTANCE AVE,60649,0.0,false,SOUTH SHORE,,89596,,1,4542,,,,,,,,,,,,,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2018,250141,180 N Wacker Dr,Not Submitted,180 N Wacker Dr,60606,0.0,false,LOOP,,70909,,1,1250,,,,,,,,,,,,,41.88533471,-87.63725343,"(41.88533471, -87.63725343)"
2016,160349,AMLI Lofts Clark,Submitted,850 South Clark Street,60605,,,LOOP,Multifamily Housing,201765,2014,1,,91,4952077.9,4413143,,,,46.4,100,47.5,99.8,1147.2,5.7,41.89817078,-87.63173366,"(41.89817078, -87.63173366)"
2018,244550,2650 Lakeview Condominium Association,Submitted,2650 N. Lakeview,60614,2.0,false,LINCOLN PARK,Multifamily Housing,473000,1972,1,21636,45,12588826.5,33209738.2,,,,96.8,148.2,96.9,146.6,3858.3,8.2,41.93070556,-87.64043772,"(41.93070556, -87.64043772)"
2018,162351,Resurrection College Prep High School,Submitted,7500 W Talcott,60631,4.0,false,NORWOOD PARK,K-12 School,169870,1962,1,3021,94,4028701.9,813170,,,,28.5,71.4,28.5,71.4,713.4,4.2,41.99119566,-87.81565308,"(41.99119566, -87.81565308)"
2018,251499,Jahn World L-CPS,Submitted,3149 N Wolcott Ave,60657,3.5,false,NORTH CENTER,K-12 School,83029,1908,1,1206,71,1351929.6,3922605,,,,63.5,95.2,61.3,92.9,433.3,5.2,41.93918165,-87.67522067,"(41.93918165, -87.67522067)"
2017,158083,Renaissance Ohare,Submitted,8500 west bryn mawr ave,60631,,,OHARE,Hotel,314254,2003,1,,44,15794325,19548852,,,,112.5,223.1,116.3,225.3,3958.6,12.6,41.98244678,-87.84101094,"(41.98244678, -87.84101094)"
2017,174323,Automatic Lofts,Submitted,410 S Morgan St,60607,,,NEAR WEST SIDE,Other - Lodging/Residential,201533,1901,1,,,8228447,12338500,,,18809,102.1,192.6,106.7,197.6,2178.1,10.8,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2017,120830,Astoria Place Living and Rehab,Submitted,6300 North California Ave.,60659,,,WEST RIDGE,Senior Care Community,51828,1972,1,,,3414897,,,,,,,,,,,41.99046172,-87.70620782,"(41.99046172, -87.70620782)"
2017,254094,South Commons - 3041 S Michigan,Submitted,3041 S Michigan Ave,60616,,,Douglas,Multifamily Housing,67133,1964,1,,63,1154420,5055102,,,,92.5,133.1,99.8,141,481.9,7.2,41.8458598,-87.62921,"(41.8458598, -87.62921)"
2016,120965,8512-South Loop (16th & Clark),Submitted,1615 S Clark Street,60616,,,NEAR SOUTH SIDE,Supermarket/Grocery Store,61872,2013,1,,58,11285347,7121399.9,,,,297.5,693.6,306.3,702.9,2458.4,39.7,41.859892,-87.630216,"(41.859892, -87.630216)"
2018,172318,Las Moradas Apartments,Submitted,1307 N California,60622,2.0,false,WEST TOWN,Multifamily Housing,65340,1983,1,3453,44,1530405.2,4858399.9,,,,97.8,143.7,98.5,143.6,512.7,7.8,41.90225377,-87.68447845,"(41.90225377, -87.68447845)"
2016,161305,Ninos Heroes-CPS,Submitted,8344 S Commercial Ave,60617,,,SOUTH CHICAGO,K-12 School,73518,1981,1,,30,3267895.5,1443156,,,,64.1,160.2,67.7,160.6,679,9.2,41.7441688,-87.55304379,"(41.7441688, -87.55304379)"
2016,242279,1100 N. Lake Shore Condominium Association,Submitted,1100 N. Lake Shore Drive,60611,,,NEAR NORTH SIDE,Multifamily Housing,228490,1980,1,,70,8060628.2,4321474,,,,54.2,130.6,58.7,140.8,1715.3,7.5,41.90260134,-87.62511486,"(41.90260134, -87.62511486)"
2017,105150,Baric Properties,Submitted,1533 W Jarvis Ave,60626,,,ROGERS PARK,Multifamily Housing,68955,1970,1,,70,944742,4804245,,,,83.4,116.2,89.4,122.4,429.9,6.2,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2018,158405,250 South Wacker Drive,Submitted,250 South Wacker Drive,60606,4.0,false,LOOP,Office,251826,1958,1,281,72,9850498.6,8528750.1,,,,73,145.1,71.2,142.6,2091.8,8.3,41.87843521,-87.63727562,"(41.87843521, -87.63727562)"
2018,251504,Haines Eleme-CPS,Submitted,247 W 23rd Place,60616,1.0,false,ARMOUR SQUARE,K-12 School,75558,1995,1,773,8,3894340.8,4176642.1,,,,106.8,202.4,104,199,869.7,11.5,41.84978233,-87.63387739,"(41.84978233, -87.63387739)"
2016,251665,Hayt Element-CPS,Submitted,1518 W Granville Ave,60660,,,EDGEWATER,K-12 School,118800,1906,1,,80,2773466,5378284.3,,,,68.6,120.8,74.1,126.6,796.9,6.7,41.99475547,-87.66823796,"(41.99475547, -87.66823796)"
2018,158780,4001 N. Ravenswood  LLC,Submitted,4001 N Ravenswood,60613,2.0,false,LAKE VIEW,Other,76800,2008,1,2027,,1914377.7,2420949.6,,,,56.4,102.9,56.7,103.2,447.1,5.8,41.95448307,-87.67334593,"(41.95448307, -87.67334593)"
2017,252072,641 W Lake,Submitted,641 W Lake Street,60661,,,NEAR WEST SIDE,Office,112458,1903,1,,99,1978868,1920031,,,,34.7,73.2,37.2,76,467.9,4.2,41.88538531,-87.6445013,"(41.88538531, -87.6445013)"
2018,161305,Ninos Heroes-CPS,Submitted,8344 S Commercial Ave,60617,1.0,false,SOUTH CHICAGO,K-12 School,73518,1981,1,1043,12,3368929.6,3651313,,,,95.5,180.5,97.8,181.7,754.4,10.3,41.7441688,-87.55304379,"(41.7441688, -87.55304379)"
2017,235438,Thorndale Beach North Condominium Association,Submitted,5901 N Sheridan Rd,60660,,,EDGEWATER,Multifamily Housing,242688,1950,1,,76,9041732,,,,,37.3,117,39.9,125.2,1671.8,6.9,41.98934226,-87.65478392,"(41.98934226, -87.65478392)"
2015,159896,Regents Park,Submitted,5020-5050 S Lake Shore Drive,60615,,,KENWOOD,Multifamily Housing,1483727,1972,1,,84,15651202,98397799,,,,76.900000000000006,102.8,80.7,106.3,8371,5.6,41.803669259999999,-87.584844540000006,"(41.80366926, -87.58484454)"
2016,251259,Park Lincoln by Reside,Submitted,2470 N Clark Street,60614,,,LINCOLN PARK,Multifamily Housing,149351,1970,1,,75,5085104.9,,,,,34,106.9,34,106.9,937.3,6.3,41.92731759,-87.64211119,"(41.92731759, -87.64211119)"
2016,165439,Spertus Institute for Jewish Learning and Leadership,Submitted,610 S. Michigan Ave,60605,,,LOOP,College/University,142776,2007,1,,,8358642.5,123573.1,,,,59.4,184.7,59.4,184.7,1547.2,10.8,41.87405317,-87.62482805,"(41.87405317, -87.62482805)"
2016,102160,Block 37,Submitted,108 N. State Street,60602,,,LOOP,Multifamily Housing,1019380,2009,1,,,50478049.2,9190839.6,,,,58.5,165,58.5,165,9792.3,9.6,41.88349,-87.62793,"(41.88349, -87.62793)"
2016,171924,207,Submitted,4640 S. Halsted,60609,,,NEW CITY,Supermarket/Grocery Store,146189,1955,1,,94,11210603.7,5031606.8,,,,111.1,276.9,115.2,281.2,2333.6,16,41.81001104,-87.64727171,"(41.81001104, -87.64727171)"
2016,128724,Broadview Hall,Submitted,5540 S Hyde Park Blvd,60637,,,HYDE PARK,Residence Hall/Dormitory,86304,1926,1,,100,,612428,,,,7.1,7.5,7.8,8.2,32.5,0.4,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2016,251859,Epic Academy Charter High School,Submitted,8255 S. Houston,60617,,,SOUTH CHICAGO,K-12 School,69921,1902,1,,59,1247755.4,5509328,,,,96.6,138.8,112.3,156.7,522.6,7.5,41.74548157,-87.55011078,"(41.74548157, -87.55011078)"
2016,252045,Harper Library / Classics,Submitted,"1116 East 59th Street  Chicago, IL 60637",60637,,,HYDE PARK,Social/Meeting Hall,192035,1912,2,,,4717956.6,,5785491.6,2485319.9,,67.6,126.3,69.7,129,1384.7,7.2,41.78800431,-87.59964828,"(41.78800431, -87.59964828)"
2018,244200,Michigan Avenue Tower Condominium Association,Submitted,1250 S. Michigan Ave.,60605,2.0,false,NEAR SOUTH SIDE,Multifamily Housing,402711,2008,1,11544,47,13393887.9,13565535.1,,,,66.9,128.5,64.6,123.9,2948.8,7.3,41.8659887,-87.624587,"(41.8659887, -87.624587)"
2015,130168,Garfield Park Behavioral Hospital,Submitted,520 N. Ridgeway,60624,,,HUMBOLDT PARK,Other - Specialty Hospital,53446,1964,1,,,3720035,5759314,,,,177.4,331.7,183.4,338,1053,19.7,41.890513460000001,-87.720177230000004,"(41.89051346, -87.72017723)"
2017,222598,(IL510) - Emerald Condo,Submitted,123-125 S Green St.,60607,,,NEAR WEST SIDE,Multifamily Housing,251501,2008,1,,47,6371852,13647236,,,,79.6,136.5,84.9,141.5,1903,7.6,41.88022924,-87.64817387,"(41.88022924, -87.64817387)"
2014,250125,Comer Children's Hospital,Submitted,5721 S. Maryland Ave.,60637,,,HYDE PARK,Hospital (General Medical & Surgical),252204,2006,1,,3,37006313,,45288420,,,326,677,326,677,10442,41.4,41.79022382,-87.60461196,"(41.79022382, -87.60461196)"
2016,159419,"Fifth Praire Shores, LLC",Submitted,2801 S King Drive,60616,,,DOUGLAS,Multifamily Housing,289267,1960,1,,34,4673958.9,30295837.7,,,,120.9,160.7,133.6,172.8,2470.7,8.5,41.84364282,-87.61673336,"(41.84364282, -87.61673336)"
2018,159513,Atwater Apartments,Submitted,355 East Ohio Street,60611,2.0,false,NEAR NORTH SIDE,Multifamily Housing,573707,2008,1,25399,17,32042228.5,7750711.5,,,,69.4,170.6,67.7,166,5742.4,10,41.89226498,-87.6181671,"(41.89226498, -87.6181671)"
2016,251585,Bell Element-CPS,Submitted,3730 N Oakley Ave,60618,,,NORTH CENTER,K-12 School,112084,1917,1,,65,2859198,7278837.1,,,,90.5,148.3,100.5,158.9,913.6,8.2,41.9495009,-87.68665584,"(41.9495009, -87.68665584)"
2018,252030,012-012-Tremont Hotel,Not Submitted,100 E Chestnut,60611,0.0,false,NEAR NORTH SIDE,,95526,,1,,,,,,,,,,,,,,41.89857555,-87.62561977,"(41.89857555, -87.62561977)"
2016,251233,Clybourn,Submitted,2601 N. Clybourn Street,60614,,,LINCOLN PARK,Retail Store,144180,1996,1,,75,7043787.4,543924.8,,,,52.6,157.4,52.7,156.4,1327.2,9.2,41.93117753,-87.67426011,"(41.93117753, -87.67426011)"
2014,250052,Steinmetz Ac-CPS,Submitted,3030 N MOBILE AVE,60634,,,BELMONT CRAGIN,K-12 School,323400,1934,1,,66,8184634,19187703,,,,85,142,80,136,2664,8.24,41.93560335,-87.7843396,"(41.93560335, -87.7843396)"
2016,251588,Taylor Doug-CPS,Submitted,9912 S AVENUE H,60617,,,EAST SIDE,K-12 School,87628,1997,1,,70,1077079,5682531.9,,,,77.1,106.7,92.7,123.7,500.4,5.7,41.71516268,-87.5337866,"(41.71516268, -87.5337866)"
2016,251766,Belle Shore Condominium,Submitted,1062 W Bryn Mawr,60660,,,EDGEWATER,Multifamily Housing,74400,1929,1,,73,1898536.8,4970758.6,,,,92.3,150.3,97.2,154,614,8.3,41.9838449,-87.65763102,"(41.9838449, -87.65763102)"
2016,168174,Kelly High S-CPS,Submitted,4136 S California Ave,60632,,,BRIGHTON PARK,K-12 School,298432,1928,1,,64,8542429.9,15555775.7,,,,80.7,144.6,88.2,151.4,2400.8,8,41.81904637,-87.69457219,"(41.81904637, -87.69457219)"
